city,city_ascii,lat,lng,pop,country,iso2,iso3,province
Dilolo,Dilolo,-10.69961953,22.33330318,7854,Congo (Kinshasa),CD,COD,Katanga
Nyunzu,Nyunzu,-5.949573549,28.0166772,15397,Congo (Kinshasa),CD,COD,Katanga
Kasaji,Kasaji,-10.36620319,23.44997921,11969,Congo (Kinshasa),CD,COD,Katanga
Luanza,Luanza,-8.699586569,28.69999467,861,Congo (Kinshasa),CD,COD,Katanga
Moba,Moba,-7.059583314,29.71998409,10006,Congo (Kinshasa),CD,COD,Katanga
Bukama,Bukama,-9.20958128,25.8400142,20900.5,Congo (Kinshasa),CD,COD,Katanga
Kaniama,Kaniama,-7.569629701,24.17003861,32946.5,Congo (Kinshasa),CD,COD,Katanga
Kipushi,Kipushi,-11.75960651,27.25000565,87839.5,Congo (Kinshasa),CD,COD,Katanga
Kambove,Kambove,-10.86958331,26.60001949,18934.5,Congo (Kinshasa),CD,COD,Katanga
Kongolo,Kongolo,-5.379479147,26.9799963,68572.5,Congo (Kinshasa),CD,COD,Katanga
Kabalo,Kabalo,-6.049619121,26.91002641,21851,Congo (Kinshasa),CD,COD,Katanga
Beni,Beni,0.490446797,29.45002641,211275.5,Congo (Kinshasa),CD,COD,Nord-Kivu
Lisala,Lisala,2.140010192,21.50999426,64270,Congo (Kinshasa),CD,COD,Équateur
Gemena,Gemena,3.260019347,19.76999711,157847.5,Congo (Kinshasa),CD,COD,Équateur
Buta,Buta,2.819994526,24.74002966,44195,Congo (Kinshasa),CD,COD,Orientale
Watsa,Watsa,3.040006937,29.52996985,17721.5,Congo (Kinshasa),CD,COD,Orientale
Isiro,Isiro,2.75997235,27.62000891,142136,Congo (Kinshasa),CD,COD,Orientale
Bondo,Bondo,3.809959939,23.67001745,20688.5,Congo (Kinshasa),CD,COD,Orientale
Inongo,Inongo,-1.939999167,18.28001054,30181,Congo (Kinshasa),CD,COD,Bandundu
Tshikapa,Tshikapa,-6.409958884,20.77003943,201256.5,Congo (Kinshasa),CD,COD,Kasaï-Occidental
Boma,Boma,-5.829994284,13.04999385,178638,Congo (Kinshasa),CD,COD,Bas-Congo
Bukavu,Bukavu,-2.509990215,28.8400378,331084,Congo (Kinshasa),CD,COD,Sud-Kivu
Uvira,Uvira,-3.369989401,29.14001949,164353,Congo (Kinshasa),CD,COD,Sud-Kivu
Kindu,Kindu,-2.963915996,25.90998409,199306,Congo (Kinshasa),CD,COD,Maniema
Mwene-Ditu,Mwene-Ditu,-7.000000388,23.44000565,153328.5,Congo (Kinshasa),CD,COD,Kasaï-Oriental
Likasi,Likasi,-10.9700423,26.7800085,428411,Congo (Kinshasa),CD,COD,Katanga
Manono,Manono,-7.300033754,27.44999345,46111,Congo (Kinshasa),CD,COD,Katanga
Kamina,Kamina,-8.730023988,25.00998734,101180,Congo (Kinshasa),CD,COD,Katanga
Mbandaka,Mbandaka,0.040035013,18.26001176,229590.5,Congo (Kinshasa),CD,COD,Équateur
Kisangani,Kisangani,0.520005716,25.22000036,558814,Congo (Kinshasa),CD,COD,Orientale
Bandundu,Bandundu,-3.309993063,17.37996212,107997.5,Congo (Kinshasa),CD,COD,Bandundu
Kananga,Kananga,-5.890042299,22.40001745,614273,Congo (Kinshasa),CD,COD,Kasaï-Occidental
Kasongo,Kasongo,-4.450026836,26.66001583,59059,Congo (Kinshasa),CD,COD,Maniema
Mbuji-Mayi,Mbuji-Mayi,-6.150026429,23.59999589,1084880.5,Congo (Kinshasa),CD,COD,Kasaï-Oriental
Kalemie,Kalemie,-5.933295472,29.20001583,176615.5,Congo (Kinshasa),CD,COD,Katanga
Butembo,Butembo,0.130003681,29.28001094,220512,Congo (Kinshasa),CD,COD,Nord-Kivu
Goma,Goma,-1.678799101,29.2217868,144124,Congo (Kinshasa),CD,COD,Nord-Kivu
Bumba,Bumba,2.189981302,22.45996212,128029.5,Congo (Kinshasa),CD,COD,Équateur
Kikwit,Kikwit,-5.030043112,18.85000159,465973,Congo (Kinshasa),CD,COD,Bandundu
Matadi,Matadi,-5.816610088,13.45002112,212985.5,Congo (Kinshasa),CD,COD,Bas-Congo
Kolwezi,Kolwezi,-10.71672443,25.47243974,418000,Congo (Kinshasa),CD,COD,Katanga
Lubumbashi,Lubumbashi,-11.6800248,27.48001745,1114317,Congo (Kinshasa),CD,COD,Katanga
Kinshasa,Kinshasa,-4.329724102,15.31497188,6704351.5,Congo (Kinshasa),CD,COD,Kinshasa City
Rarotonga,Rarotonga,-21.25003497,-159.7500013,2525,Cook Islands,CK,COK,
Heredia,Heredia,9.991997986,-84.12000251,21947,Costa Rica,CR,CRI,Heredia
Cartago,Cartago,9.86997764,-83.92997807,111770,Costa Rica,CR,CRI,Cartago
Golfito,Golfito,8.650026264,-83.149974,6777,Costa Rica,CR,CRI,Puntarenas
Alajuela,Alajuela,10.02002016,-84.23003727,217618.5,Costa Rica,CR,CRI,Alajuela
Canas,Canas,10.42999514,-85.10001001,15365,Costa Rica,CR,CRI,Guanacaste
Sixaola,Sixaola,9.520386575,-82.61998051,1150,Costa Rica,CR,CRI,Limón
Puntarenas,Puntarenas,9.970164098,-84.83358954,46376,Costa Rica,CR,CRI,Puntarenas
Ciudad Cortes,Ciudad Cortes,8.960369079,-83.53000248,3515.5,Costa Rica,CR,CRI,Puntarenas
Quesada,Quesada,10.33049217,-84.43997278,29208,Costa Rica,CR,CRI,Alajuela
Liberia,Liberia,10.63375531,-85.433323,41538,Costa Rica,CR,CRI,Guanacaste
La Cruz,La Cruz,11.07042116,-85.6300035,4297.5,Costa Rica,CR,CRI,Guanacaste
Puerto Limon,Puerto Limon,10.00002138,-83.03334029,74041,Costa Rica,CR,CRI,Limón
San Jose,San Jose,9.93501243,-84.08405135,642862,Costa Rica,CR,CRI,San José
Sibenik,Sibenik,43.7272222,15.9058333,37112,Croatia,HR,HRV,Šibensko-Kninska
Karlovac,Karlovac,45.48720929,15.54777421,51593,Croatia,HR,HRV,Karlovacka
Rijeka,Rijeka,45.32998374,14.45001176,156082,Croatia,HR,HRV,Primorsko-Goranska
Slavonski Brod,Slavonski Brod,45.16027834,18.01558223,79230,Croatia,HR,HRV,Brodsko-Posavska
Dubrovnik,Dubrovnik,42.66094769,18.09139156,32711,Croatia,HR,HRV,Dubrovacko-Neretvanska
Split,Split,43.52040428,16.46999182,195527.5,Croatia,HR,HRV,Splitsko-Dalmatinska
Zadar,Zadar,44.12013511,15.26226192,59201.5,Croatia,HR,HRV,Zadarska
Pula,Pula,44.86871991,13.84808467,60338.5,Croatia,HR,HRV,Istarska
Osijek,Osijek,45.55038373,18.6800378,91608.5,Croatia,HR,HRV,Osjecko-Baranjska
Zagreb,Zagreb,45.80000673,15.99999467,710746,Croatia,HR,HRV,Grad Zagreb
Ciego de Avila,Ciego de Avila,21.83999636,-78.76194727,122343.5,Cuba,CU,CUB,Ciego de Ávila
Palma Soriano,Palma Soriano,20.21722719,-75.99880843,85110,Cuba,CU,CUB,Santiago de Cuba
San Antonio de los Banos,San Antonio de los Banos,22.89112083,-82.4990835,37676,Cuba,CU,CUB,La Habana
Guines,Guines,22.8361371,-82.02802698,57445,Cuba,CU,CUB,La Habana
Caibarien,Caibarien,22.5157949,-79.47223983,25431,Cuba,CU,CUB,Villa Clara
Placetas,Placetas,22.31580711,-79.65548446,34973,Cuba,CU,CUB,Villa Clara
Cienfuegos,Cienfuegos,22.14444806,-80.44029444,146549.5,Cuba,CU,CUB,Cienfuegos
Nueva Gerona,Nueva Gerona,21.88371462,-82.79999536,22915,Cuba,CU,CUB,Isla de la Juventud
Sancti Spiritus,Sancti Spiritus,21.93014589,-79.44250004,101710.5,Cuba,CU,CUB,Sancti Spíritus
Moron,Moron,22.10985069,-78.62748519,57551.5,Cuba,CU,CUB,Ciego de Ávila
Nuevitas,Nuevitas,21.5456474,-77.26444177,46796,Cuba,CU,CUB,Camagüey
Manzanillo,Manzanillo,20.34375694,-77.11664718,107433,Cuba,CU,CUB,Granma
Bayamo,Bayamo,20.37954287,-76.64329106,177623,Cuba,CU,CUB,Granma
Banes,Banes,20.96291811,-75.71859298,47745.5,Cuba,CU,CUB,Holguín
Las Tunas,Las Tunas,20.96012758,-76.95438318,179898,Cuba,CU,CUB,Las Tunas
Artemisa,Artemisa,22.81339947,-82.76188399,46024.5,Cuba,CU,CUB,La Habana
Matanzas,Matanzas,23.04152508,-81.577486,135303,Cuba,CU,CUB,Matanzas
Colon,Colon,22.71958091,-80.90579574,40677,Cuba,CU,CUB,Matanzas
Sagua la Grande,Sagua la Grande,22.80903282,-80.07109216,40752.5,Cuba,CU,CUB,Villa Clara
Pinar del Rio,Pinar del Rio,22.41750633,-83.69808008,173304,Cuba,CU,CUB,Pinar del Río
Camaguey,Camaguey,21.38082542,-77.91693425,321583.5,Cuba,CU,CUB,Camagüey
Guantanamo,Guantanamo,20.1452936,-75.20614364,245069.5,Cuba,CU,CUB,Guantánamo
Holguin,Holguin,20.88723798,-76.26305587,309639.5,Cuba,CU,CUB,Holguín
Santa Clara,Santa Clara,22.40001385,-79.9666541,234900,Cuba,CU,CUB,Villa Clara
Santiago de Cuba,Santiago de Cuba,20.0250167,-75.82132573,500964,Cuba,CU,CUB,Santiago de Cuba
Havana,Havana,23.13195884,-82.36418217,2082458.5,Cuba,CU,CUB,Ciudad de la Habana
Willemstad,Willemstad,12.20042971,-69.01998377,146813,Curacao,CW,CUW,
Larnaka,Larnaka,34.9170031,33.63599757,48947,Cyprus,CY,CYP,Larnaca
Paphos,Paphos,34.75591516,32.42245666,35961,Cyprus,CY,CYP,Paphos
Lemosos,Lemosos,34.67541445,33.0333219,149486,Cyprus,CY,CYP,Limassol
Nicosia,Nicosia,35.16667645,33.36663489,212376,Cyprus,CY,CYP,
Usti Nad Labem,Usti Nad Labem,50.66299816,14.08100455,94105,Czech Republic,CZ,CZE,Liberecký
Hradec Kralove,Hradec Kralove,50.20599617,15.81200153,95195,Czech Republic,CZ,CZE,Královéhradecký
Ceske Budejovice,Ceske Budejovice,48.98001935,14.46003699,97452,Czech Republic,CZ,CZE,Jihoceský
Liberec,Liberec,50.79995994,15.07999914,99972.5,Czech Republic,CZ,CZE,Liberecký
Olomouc,Olomouc,49.63003135,17.24999589,97829,Czech Republic,CZ,CZE,Moravskoslezský
Pizen,Pizen,49.74043805,13.36000077,161043,Czech Republic,CZ,CZE,Karlovarský
Jihlava,Jihlava,49.40038129,15.58332759,52010.5,Czech Republic,CZ,CZE,Kraj Vysocina
Zlin,Zlin,49.2304175,17.65002315,101893.5,Czech Republic,CZ,CZE,Kraj Vysocina
Brno,Brno,49.20039349,16.60998328,378918,Czech Republic,CZ,CZE,Kraj Vysocina
Pardubice,Pardubice,50.04041974,15.76000932,97902.5,Czech Republic,CZ,CZE,Královéhradecký
Ostrava,Ostrava,49.83035504,18.24998653,396025.5,Czech Republic,CZ,CZE,Moravskoslezský
Prague,Prague,50.08333701,14.46597978,582043.5,Czech Republic,CZ,CZE,Prague
Vejle,Vejle,55.70900103,9.534996498,51177,Denmark,DK,DNK,Syddanmark
Hillerod,Hillerod,55.93329907,12.31669854,28313,Denmark,DK,DNK,Hovedstaden
Soro,Soro,55.43299811,11.5667016,7167,Denmark,DK,DNK,Sjaælland
Viborg,Viborg,56.43333701,9.399984089,32944,Denmark,DK,DNK,Midtjylland
Roskilde,Roskilde,55.64997398,12.08333451,42284.5,Denmark,DK,DNK,Sjaælland
Svendborg,Svendborg,55.07042279,10.61665401,28366.5,Denmark,DK,DNK,Syddanmark
Odense,Odense,55.40037681,10.38333492,152076.5,Denmark,DK,DNK,Syddanmark
Esbjerg,Esbjerg,55.46703941,8.450016234,68076,Denmark,DK,DNK,Syddanmark
Frederikshavn,Frederikshavn,57.43368939,10.53329993,22385,Denmark,DK,DNK,Nordjylland
Aalborg,Aalborg,57.03371381,9.916593382,111917.5,Denmark,DK,DNK,Nordjylland
Århus,Aarhus,56.157204,10.21068396,232325.5,Denmark,DK,DNK,Midtjylland
København,Kobenhavn,55.67856419,12.56348575,1085000,Denmark,DK,DNK,Hovedstaden
Dikhil,Dikhil,11.10400201,42.37200058,12043,Djibouti,DJ,DJI,Dikhil
Tadjoura,Tadjoura,11.78330399,42.9000035,22193,Djibouti,DJ,DJI,Tadjourah
Ali Sabih,Ali Sabih,11.15622988,42.71252437,32165.5,Djibouti,DJ,DJI,Ali Sabieh
Obock,Obock,11.97344098,43.28556433,13142,Djibouti,DJ,DJI,Obock
Djibouti,Djibouti,11.59501446,43.14800167,763506.5,Djibouti,DJ,DJI,Djibouti
Roseau,Roseau,15.30101564,-61.38701298,19953.5,Dominica,DM,DMA,Saint George
Sabaneta,Sabaneta,19.50499807,-71.34498854,16380,Dominican Republic,DO,DOM,Santiago Rodríguez
Mao,Mao,19.55199609,-71.07499748,48297,Dominican Republic,DO,DOM,Valverde
Cotui,Cotui,19.05900306,-70.1520026,41641,Dominican Republic,DO,DOM,Sánchez Ramírez
Puerto Plata,Puerto Plata,19.7902171,-70.69024747,119897,Dominican Republic,DO,DOM,Puerto Plata
Dajabon,Dajabon,19.548,-71.70499757,16398,Dominican Republic,DO,DOM,Dajabón
Moca,Moca,19.39699814,-70.52300059,61834,Dominican Republic,DO,DOM,Espaillat
Salcedo,Salcedo,19.38300302,-70.4167015,45299,Dominican Republic,DO,DOM,Hermanas
Jimani,Jimani,18.49300212,-71.85099553,6567,Dominican Republic,DO,DOM,Independencia
Comendador,Elias Pina,18.875997,-71.70699546,35901,Dominican Republic,DO,DOM,Elias Pina
Pedernales,Pedernales,18.03799801,-71.74099755,11072,Dominican Republic,DO,DOM,Pedernales
Azua,Azua,18.45399613,-70.7290016,59139,Dominican Republic,DO,DOM,Azua
Bonao,Bonao,18.94200314,-70.40899757,73269,Dominican Republic,DO,DOM,Monseñor Nouel
Bani,Bani,18.279999,-70.33100347,66709,Dominican Republic,DO,DOM,Peravia
Hato Mayor,Hato Mayor,18.76400114,-69.25699747,35999,Dominican Republic,DO,DOM,Hato Mayor
Monte Plata,Monte Plata,18.80700306,-69.78400153,15532,Dominican Republic,DO,DOM,Monte Plata
Nagua,Nagua,19.37600108,-69.84700149,33862,Dominican Republic,DO,DOM,María Trinidad Sánchez
Samana,Samana,19.21200313,-69.3320036,11432,Dominican Republic,DO,DOM,Samaná
San Cristobal,San Cristobal,18.4159981,-70.10900052,154040,Dominican Republic,DO,DOM,San Cristóbal
El Seibo,El Seibo,18.76400114,-69.03500346,23547,Dominican Republic,DO,DOM,El Seybo
Higuey,Higuey,18.61599603,-68.70799749,123787,Dominican Republic,DO,DOM,La Altagracia
Neiba,Neiba,18.46661053,-71.41663334,22200.5,Dominican Republic,DO,DOM,Bahoruco
La Vega,La Vega,19.2165906,-70.51658492,132811.5,Dominican Republic,DO,DOM,La Vega
San Francisco de Macoris,San Francisco de Macoris,19.29999636,-70.25001205,138650.5,Dominican Republic,DO,DOM,Duarte
San Pedro de Macoris,San Pedro de Macoris,18.4503583,-69.29996668,211019.5,Dominican Republic,DO,DOM,San Pedro de Macorís
Monte Cristi,Monte Cristi,19.86699017,-71.65002995,16852.5,Dominican Republic,DO,DOM,Monte Cristi
Barahona,Barahona,18.20037355,-71.099986,83644,Dominican Republic,DO,DOM,Barahona
Bavaro,Bavaro,18.71700869,-68.44996688,795,Dominican Republic,DO,DOM,La Altagracia
La Romana,La Romana,18.41700116,-68.96660201,202471.5,Dominican Republic,DO,DOM,La Romana
San Juan,San Juan,18.80700306,-71.22899657,72950,Dominican Republic,DO,DOM,San Juan
Santiago,Santiago,19.50000999,-70.67001225,1471007.5,Dominican Republic,DO,DOM,Santiago
Santo Domingo,Santo Domingo,18.47007285,-69.90008508,1078436.5,Dominican Republic,DO,DOM,Distrito Nacional
Dili,Dili,-8.559388409,125.5794559,213947,East Timor,TL,TLS,Dili
Puyo,Puyo,-1.483002014,-77.98699756,24881,Ecuador,EC,ECU,Pastaza
Tulcan,Tulcan,0.821997038,-77.73200048,83000,Ecuador,EC,ECU,Carchi
Pinas,Pinas,-3.670022767,-79.64998092,16981,Ecuador,EC,ECU,El Oro
Puerto Villamil,Puerto Villamil,-0.933342266,-91.01665145,2000,Ecuador,EC,ECU,Galápagos
Puerto Baquerizo Moreno,Puerto Baquerizo Moreno,-0.900010967,-89.5999679,5122,Ecuador,EC,ECU,Galápagos
Guaranda,Guaranda,-1.60999347,-79.01001998,23933,Ecuador,EC,ECU,Bolivar
Azogues,Azogues,-2.740002015,-78.84003036,51982,Ecuador,EC,ECU,Cañar
Salinas,Salinas,-2.200034974,-80.98000309,24616.5,Ecuador,EC,ECU,Guayas
Alausi,Alausi,-2.18995807,-78.84997807,14294,Ecuador,EC,ECU,Chimborazo
Sangolqui,Sangolqui,-0.31002114,-78.4599502,91848,Ecuador,EC,ECU,Pichincha
Muisne,Muisne,0.609974384,-80.02001001,8252.5,Ecuador,EC,ECU,Esmeraldas
San Gabriel,San Gabriel,0.609974384,-77.84003972,15589,Ecuador,EC,ECU,Carchi
Macara,Macara,-4.379591859,-79.94998845,11748,Ecuador,EC,ECU,Loja
Zamora,Zamora,-4.069584942,-78.96999658,11581.5,Ecuador,EC,ECU,Zamora Chinchipe
Latacunga,Latacunga,-0.929569886,-78.60996688,73344.5,Ecuador,EC,ECU,Cotopaxi
Milagro,Milagro,-2.179622784,-79.59998397,55433.5,Ecuador,EC,ECU,Guayas
Babahoyo,Babahoyo,-1.7995943,-79.54001347,59873,Ecuador,EC,ECU,Los Rios
Chone,Chone,-0.689584535,-80.09000574,40379,Ecuador,EC,ECU,Manabi
Jipijapa,Jipijapa,-1.349595928,-80.58000167,28741,Ecuador,EC,ECU,Manabi
Yaupi,Yaupi,-2.854310284,-77.93633875,293,Ecuador,EC,ECU,Morona Santiago
Macas,Macas,-2.309589011,-78.11999679,20644,Ecuador,EC,ECU,Morona Santiago
Cayambe,Cayambe,0.050370299,-78.15999435,27231.5,Ecuador,EC,ECU,Pichincha
Ambato,Ambato,-1.269600811,-78.61999211,217897,Ecuador,EC,ECU,Napo
Tena,Tena,-0.979592673,-77.80998987,24149,Ecuador,EC,ECU,Tungurahua
Valdez,Valdez,1.267103808,-78.98549846,6985.5,Ecuador,EC,ECU,Esmeraldas
San Lorenzo,San Lorenzo,1.270399189,-78.86005497,20209,Ecuador,EC,ECU,Esmeraldas
Esmeraldas,Esmeraldas,0.930419941,-79.6699797,134365.5,Ecuador,EC,ECU,Esmeraldas
Ibarra,Ibarra,0.360377216,-78.12999618,127703.5,Ecuador,EC,ECU,Imbabura
Portoviejo,Portoviejo,-1.060001201,-80.45998316,191963.5,Ecuador,EC,ECU,Manabi
Machala,Machala,-3.260021953,-79.95998784,205578.5,Ecuador,EC,ECU,El Oro
Loja,Loja,-3.990003236,-79.21000777,122082,Ecuador,EC,ECU,Loja
Manta,Manta,-0.980006084,-80.72996668,176941,Ecuador,EC,ECU,Manabi
Riobamba,Riobamba,-1.670041485,-78.65004195,148471,Ecuador,EC,ECU,Chimborazo
Cuenca,Cuenca,-2.89999225,-78.99999475,281921,Ecuador,EC,ECU,Azuay
Santa Cruz,Santa Cruz,-0.533315004,-90.34999964,8147.5,Ecuador,EC,ECU,Galápagos
Quito,Quito,-0.214988181,-78.50005111,1550407,Ecuador,EC,ECU,Pichincha
Guayaquil,Guayaquil,-2.220033754,-79.92004195,2233014.5,Ecuador,EC,ECU,Guayas
Shibin el Kom,Shibin el Kom,30.59199913,30.89999749,182900,Egypt,EG,EGY,Al Minufiyah
Benha,Benha,30.46666512,31.18333563,167029,Egypt,EG,EGY,Al Qalyubiyah
Zagazig,Zagazig,30.58333209,31.5166596,285097,Egypt,EG,EGY,Ash Sharqiyah
Kafr el Sheikh,Kafr el Sheikh,31.109004,30.93599763,143970,Egypt,EG,EGY,Kafr ash Shaykh
Tanta,Tanta,30.79043194,31.00000932,404901,Egypt,EG,EGY,Al Gharbiyah
Ismailia,Ismailia,30.5903408,32.25998409,470474,Egypt,EG,EGY,Al Isma`iliyah
El Mansura,El Mansura,31.05044191,31.3800378,540247,Egypt,EG,EGY,Ad Daqahliyah
Dumyat,Dumyat,31.42039349,31.82001094,188149,Egypt,EG,EGY,Dumyat
Matruh,Matruh,31.3504236,27.23000688,82756,Egypt,EG,EGY,Matruh
El Alamein,El Alamein,30.81707115,28.94995357,4938,Egypt,EG,EGY,Matruh
El Daba,El Daba,31.03377626,28.4332926,14212,Egypt,EG,EGY,Matruh
Salum,Salum,31.56697369,25.15003048,7330,Egypt,EG,EGY,Matruh
Damanhûr,Damanhur,31.05044191,30.47001583,371350,Egypt,EG,EGY,Al Buhayrah
Samalut,Samalut,28.30042889,30.71000118,121281,Egypt,EG,EGY,Al Minya
Mallawi,Mallawi,27.73041201,30.83996741,179934.5,Egypt,EG,EGY,Al Minya
Beni Mazar,Beni Mazar,28.49039146,30.80999508,68853,Egypt,EG,EGY,Al Minya
Beni Suef,Beni Suef,29.08038129,31.09002966,339537,Egypt,EG,EGY,Bani Suwayf
Rashid,Rashid,31.46039105,30.39002071,128970.5,Egypt,EG,EGY,Kafr ash Shaykh
Qasr Farafra,Qasr Farafra,27.067145,27.96655106,5000,Egypt,EG,EGY,Al Wadi at Jadid
El Qasr,El Qasr,25.70043256,28.88329097,1716,Egypt,EG,EGY,Al Wadi at Jadid
Isna,Isna,25.2904059,32.54994055,84667.5,Egypt,EG,EGY,Qina
Qena,Qena,26.15045677,32.72000769,268694.5,Egypt,EG,EGY,Qina
Girga,Girga,26.33036826,31.88000728,115475.5,Egypt,EG,EGY,Suhaj
Sohag,Sohag,26.55040651,31.70001827,404709.5,Egypt,EG,EGY,Suhaj
Berenice,Berenice,23.94599184,35.48418005,10,Egypt,EG,EGY,Al Bahr al Ahmar
Bur Safaga,Bur Safaga,26.73372866,33.93331864,21035.5,Egypt,EG,EGY,Al Bahr al Ahmar
El Tur,El Tur,28.239389,33.61479726,21300,Egypt,EG,EGY,Janub Sina'
El Arish,El Arish,31.12488181,33.80056189,153753,Egypt,EG,EGY,Shamal Sina'
El Giza,El Giza,30.00998863,31.19002356,2681863,Egypt,EG,EGY,Al Jizah
Siwa,Siwa,29.20001223,25.51667476,23080,Egypt,EG,EGY,Matruh
El Minya,El Minya,28.09000246,30.74999874,363575,Egypt,EG,EGY,Al Minya
Kom Ombo,Kom Ombo,24.46999086,32.95001949,181874.5,Egypt,EG,EGY,Aswan
El Kharga,El Kharga,25.44000917,30.55001094,49991,Egypt,EG,EGY,Al Wadi at Jadid
Hurghada,Hurghada,27.23000327,33.83001745,157204,Egypt,EG,EGY,Al Bahr al Ahmar
Suez,Suez,30.00497601,32.54994055,498230,Egypt,EG,EGY,As Suways
Bur Said,Bur Said,31.25998985,32.2900081,561932,Egypt,EG,EGY,Bur Sa`id
El Faiyum,El Faiyum,29.31003135,30.83996741,311582.5,Egypt,EG,EGY,Al Fayyum
Aswan,Aswan,24.08750775,32.8989115,277351.5,Egypt,EG,EGY,Aswan
Asyut,Asyut,27.18997988,31.17994665,420585,Egypt,EG,EGY,Asyut
Luxor,Luxor,25.70001914,32.6500378,548572,Egypt,EG,EGY,Qina
Alexandria,Alexandria,31.20001935,29.94999589,3988258,Egypt,EG,EGY,Al Iskandariyah
Cairo,Cairo,30.04996035,31.24996822,9813807,Egypt,EG,EGY,Al Qahirah
Ahuachapan,Ahuachapan,13.91900399,-89.84500155,34102,El Salvador,SV,SLV,Ahuachapán
Cojutepeque,Cojutepeque,13.71670204,-88.9333016,48411,El Salvador,SV,SLV,Cuscatlán
Nueva San Salvador,Nueva San Salvador,13.67399699,-89.28999848,124694,El Salvador,SV,SLV,La Libertad
Zacatecoluca,Zacatecoluca,13.508001,-88.86799761,39613,El Salvador,SV,SLV,La Paz
La Union,La Union,13.33199704,-87.83900052,26807,El Salvador,SV,SLV,La Unión
San Francisco Gotera,San Francisco Gotera,13.69999812,-88.10000052,16152,El Salvador,SV,SLV,Morazán
San Vicente,San Vicente,13.64100303,-88.78499961,37326,El Salvador,SV,SLV,San Vicente
Usulutan,Usulutan,13.3460011,-88.43200162,51910,El Salvador,SV,SLV,Usulután
Chalatenango,Chalatenango,14.07200406,-89.09399649,29271,El Salvador,SV,SLV,Chalatenango
Sensuntepeque,Sensuntepeque,13.88004295,-88.63000126,23687.5,El Salvador,SV,SLV,Cabañas
Sonsonate,Sonsonate,13.7199752,-89.7299858,139724,El Salvador,SV,SLV,Sonsonate
San Miguel,San Miguel,13.48334881,-88.18333602,181721.5,El Salvador,SV,SLV,San Miguel
Santa Ana,Santa Ana,13.9946096,-89.55976363,205569.5,El Salvador,SV,SLV,Santa Ana
San Salvador,San Salvador,13.71000165,-89.20304122,717903.5,El Salvador,SV,SLV,San Salvador
Evinayong,Evinayong,1.449999085,10.56670255,8462,Equatorial Guinea,GQ,GNQ,Centro Sur
Luba,Luba,3.449997026,8.550000525,8655,Equatorial Guinea,GQ,GNQ,Bioko Sur
Calatrava,Calatrava,1.116403421,9.418587604,628,Equatorial Guinea,GQ,GNQ,Litoral
Mongomo,Mongomo,1.633684508,11.31655961,6476.5,Equatorial Guinea,GQ,GNQ,Wele-Nzás
Bata,Bata,1.870000833,9.769987344,135943.5,Equatorial Guinea,GQ,GNQ,Litoral
Malabo,Malabo,3.750015278,8.783277546,155963,Equatorial Guinea,GQ,GNQ,Bioko Norte
Tessenei,Tessenei,15.11038129,36.65749345,9504,Eritrea,ER,ERI,Gash Barka
Agordat,Agordat,15.54903668,37.88666907,18728.5,Eritrea,ER,ERI,Gash Barka
Massawa,Massawa,15.61011822,39.45003617,142564,Eritrea,ER,ERI,Debub
Keren,Keren,15.68039817,38.44999385,148241.5,Eritrea,ER,ERI,Semenawi Keyih Bahri
Mendefera,Adi Ugri,14.88597638,38.81632808,137585.5,Eritrea,ER,ERI,Maekel
Assab,Assab,13.01001853,42.72999101,105496,Eritrea,ER,ERI,Debubawi Keyih Bahri
Asmara,Asmara,15.33333925,38.93332353,592366,Eritrea,ER,ERI,Anseba
Haapsalu,Haapsalu,58.9430556,23.5413889,11805,Estonia,EE,EST,Lääne
Viljandi,Viljandi,58.3638889,25.59,20309,Estonia,EE,EST,Viljandi
Kohtla-Jarve,Kohtla-Jarve,59.39997764,27.28333695,31038,Estonia,EE,EST,Ida-Viru
Narva,Narva,59.37762758,28.16028601,65707,Estonia,EE,EST,Ida-Viru
Tartu,Tartu,58.38394147,26.70988358,90033.5,Estonia,EE,EST,Tartu
Parnu,Parnu,58.37474306,24.51358354,40256,Estonia,EE,EST,Pärnu
Tallinn,Tallinn,59.43387738,24.72804073,367025.5,Estonia,EE,EST,Harju
Awasa,Awasa,7.059996077,38.47699862,133097,Ethiopia,ET,ETH,"Southern Nations, Nationalities and Peoples"
Gore,Gore,8.148996048,35.53700451,9352,Ethiopia,ET,ETH,Addis Ababa
Debre Birhan,Debre Birhan,9.68037681,39.53003129,61509,Ethiopia,ET,ETH,Amhara
Bati,Bati,11.18374758,40.0165649,12826.5,Ethiopia,ET,ETH,Amhara
Adigrat,Adigrat,14.28043194,39.46998328,104021,Ethiopia,ET,ETH,Tigray
Aksum,Aksum,14.13041526,38.72000321,44368,Ethiopia,ET,ETH,Tigray
Yirga Alem,Yirga Alem,6.750426452,38.4099963,36292,Ethiopia,ET,ETH,"Southern Nations, Nationalities and Peoples"
Hosaina,Hosaina,7.550377623,37.85003048,89300,Ethiopia,ET,ETH,"Southern Nations, Nationalities and Peoples"
Dila,Dila,6.410421365,38.3100024,47021,Ethiopia,ET,ETH,"Southern Nations, Nationalities and Peoples"
Giyon,Giyon,8.530421162,37.97002315,76464,Ethiopia,ET,ETH,Addis Ababa
Hagere Hiywet,Hagere Hiywet,8.980393696,37.85003048,39412.5,Ethiopia,ET,ETH,Addis Ababa
